shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
7860012,50.934664,-114.132045,110001,3.297
7860012,50.934719,-114.132084,110002,3.303
7860012,50.934839,-114.132162,110003,3.318
7860012,50.934948,-114.132215,110004,3.330
7860012,50.935028,-114.132242,110005,3.340
7860012,50.935065,-114.132258,110006,3.344
7860012,50.935162,-114.132289,110007,3.355
7860012,50.935299,-114.132315,110008,3.370
7860012,50.935736,-114.132323,110009,3.419
7860012,50.935925,-114.132325,110010,3.440
7860012,50.936013,-114.132325,110011,3.450
7860012,50.936135,-114.132326,110012,3.463
7860012,50.936597,-114.132325,110013,3.515
7860012,50.937461,-114.132327,110014,3.611
7860012,50.937838,-114.132332,110015,3.653
7860012,50.937884,-114.132336,110016,3.658
7860012,50.938064,-114.132361,110017,3.678
7860012,50.938256,-114.132408,110018,3.700
7860012,50.938629,-114.132501,110019,3.742
7860012,50.938629,-114.132501,120001,3.742
7860012,50.939803,-114.132799,120002,3.874
7860012,50.941462,-114.133220,120003,4.061
7860012,50.941687,-114.133284,120004,4.086
7860012,50.941798,-114.133327,120005,4.099
7860012,50.941938,-114.133397,120006,4.115
7860012,50.941959,-114.133410,120007,4.118
7860012,50.941959,-114.133410,130001,4.118
7860012,50.942076,-114.133477,130002,4.132
7860012,50.942189,-114.133566,130003,4.146
7860012,50.943060,-114.134371,130004,4.258
7860012,50.943700,-114.134961,130005,4.340
7860012,50.943700,-114.134961,140001,4.340
7860012,50.944220,-114.135442,140002,4.407
7860012,50.944849,-114.136017,140003,4.488
7860012,50.945052,-114.136194,140004,4.514
7860012,50.945158,-114.136291,140005,4.527
7860012,50.945239,-114.136366,140006,4.538
7860012,50.945405,-114.136515,140007,4.559
7860012,50.945414,-114.136522,140008,4.560
7860012,50.945414,-114.136522,150001,4.560
7860012,50.945447,-114.136547,150002,4.564
7860012,50.945511,-114.136587,150003,4.572
7860012,50.945589,-114.136628,150004,4.581
7860012,50.945682,-114.136663,150005,4.592
7860012,50.945753,-114.136679,150006,4.600
7860012,50.945814,-114.136688,150007,4.607
7860012,50.945888,-114.136690,150008,4.615
7860012,50.945927,-114.136688,150009,4.619
7860012,50.946023,-114.136675,150010,4.630
7860012,50.946051,-114.136668,150011,4.633
7860012,50.946150,-114.136632,150012,4.644
7860012,50.946191,-114.136613,150013,4.649
7860012,50.946232,-114.136591,150014,4.654
7860012,50.946268,-114.136572,150015,4.658
7860012,50.946329,-114.136527,150016,4.666
7860012,50.946432,-114.136433,150017,4.679
7860012,50.946476,-114.136389,150018,4.685
7860012,50.946531,-114.136329,150019,4.692
7860012,50.946578,-114.136261,150020,4.699
7860012,50.946644,-114.136151,150021,4.710
7860012,50.946683,-114.136079,150022,4.717
7860012,50.946725,-114.135991,150023,4.724
7860012,50.946775,-114.135864,150024,4.735
7860012,50.946794,-114.135797,150025,4.740
7860012,50.946822,-114.135683,150026,4.748
7860012,50.946841,-114.135584,150027,4.756
7860012,50.946849,-114.135521,150028,4.760
7860012,50.946857,-114.135442,150029,4.766
7860012,50.946864,-114.135300,150030,4.776
7860012,50.946864,-114.135205,150031,4.783
7860012,50.946864,-114.134952,150032,4.800
7860012,50.946859,-114.134563,150033,4.828
7860012,50.946859,-114.133897,150034,4.875
7860012,50.946859,-114.133683,150035,4.889
7860012,50.946859,-114.133683,160001,4.889
7860012,50.946859,-114.133272,160002,4.918
7860012,50.946865,-114.132431,160003,4.978
7860012,50.946865,-114.130969,160004,5.080
7860012,50.946865,-114.129651,160005,5.173
7860012,50.946865,-114.129239,160006,5.202
7860012,50.946865,-114.129239,170001,5.202
7860012,50.946865,-114.128503,170002,5.254
7860012,50.946866,-114.127347,170003,5.335
7860012,50.946852,-114.127098,170004,5.352
7860012,50.946818,-114.126880,170005,5.368
7860012,50.946767,-114.126686,170006,5.383
7860012,50.946690,-114.126478,170007,5.400
7860012,50.946597,-114.126313,170008,5.415
7860012,50.946525,-114.126172,170009,5.428
7860012,50.946356,-114.126041,170010,5.449
7860012,50.946223,-114.125965,170011,5.465
7860012,50.946150,-114.125937,170012,5.473
7860012,50.946087,-114.125912,170013,5.480
7860012,50.945969,-114.125896,170014,5.494
7860012,50.945782,-114.125894,170015,5.514
7860012,50.945782,-114.125894,180001,5.514
7860012,50.945728,-114.125895,180002,5.520
7860012,50.945332,-114.125894,180003,5.564
7860012,50.945115,-114.125894,180004,5.588
7860012,50.944305,-114.125894,180005,5.679
7860012,50.943084,-114.125894,180006,5.814
7860012,50.942771,-114.125892,180007,5.849
7860012,50.942771,-114.125892,190001,5.849
7860012,50.942521,-114.125891,190002,5.877
7860012,50.941876,-114.125899,190003,5.949
7860012,50.941848,-114.125932,190004,5.953
7860012,50.941823,-114.125945,190005,5.956
7860012,50.941771,-114.125961,190006,5.962
7860012,50.941295,-114.125976,190007,6.014
7860012,50.941276,-114.125967,190008,6.017
7860012,50.941188,-114.125964,190009,6.026
7860012,50.941188,-114.125812,190010,6.037
7860012,50.941183,-114.124986,190011,6.095
7860012,50.941183,-114.124986,200001,6.095
7860012,50.941179,-114.124394,200002,6.137
7860012,50.941178,-114.122922,200003,6.240
7860012,50.941185,-114.121720,200004,6.325
7860012,50.941185,-114.121179,200005,6.363
7860012,50.941185,-114.121179,210001,6.363
7860012,50.941185,-114.120852,210002,6.386
7860012,50.941187,-114.119441,210003,6.485
7860012,50.941181,-114.118711,210004,6.536
7860012,50.941178,-114.118567,210005,6.546
7860012,50.941182,-114.118065,210006,6.582
